SA1_7DIGITCODE_2016	unemployment
5100312	2.4
5100313	9.6
5100314	6.1
5100315	3.3
5100316	5.7
5100317	5.7
5100318	2.7
5100319	5.9
5100320	5.3
5100323	4.6
5100324	4.3
5100325	2.4
5100326	5.8
5100327	3.9
5100328	4.3
5100401	5.7
5100405	2.3
5100406	6.2
5100407	5.5
5100408	9.6
5100410	5.2
5100411	7.4
5100412	4.3
5100413	4.2
5100414	3.2
5100415	8.6
5100416	1.9
5100417	7.1
5100419	4.7
5100420	3.8
5100421	5.6
5100422	2.5
5100424	2.3
5100425	8.9
5100426	3.6
5100427	3.2
5100502	7.9
5100504	10.3
5100506	47.1
5100508	8.5
5100509	6.1
5100510	6
5100511	3.1
5100512	12.9
5100513	6.4
5100514	8
5100516	2.9
5100517	3.5
5100518	10.2
5100519	10.2
5100520	8.8
5100521	4.7
5100522	9
5100524	15.5
5100525	9
5100526	6.4
5100527	8.4
5100528	6.3
5100529	10.5
5100530	8.8
5100531	5.3
5100532	9.6
5100533	11.4
5100534	8.6
5100536	9
5100537	6.1
5100538	5.3
5100539	8
5100540	7.4
5100541	4.8
5100542	3.4
5100543	6.9
5100544	9.6
5100545	7.1
5100546	7.2
5100548	6
5100549	11.5
5100550	2
5100551	3.2
5100701	6
5100702	6.5
5100703	5.2
5100704	6.2
5100705	4.1
5100706	2
5100707	4.1
5100708	4
5100709	5.9
5100710	3.4
5100711	6.7
5100713	3.9
5100714	6.9
5100801	5.8
5100802	6.1
5100803	9
5100804	9.3
5100805	3.9
5100807	7.1
5100808	9.4
5100809	11.7
5100810	11.8
5100811	12.6
5100812	14.8
5100813	12.1
5100814	16.1
5100815	13.9
5100816	10.8
5100901	3.9
5100902	10.8
5100903	8.2
5100904	10.1
5100905	14.5
5100906	16.8
5100907	9.6
5100908	11.7
5100909	8.7
5100911	13
5100912	13
5100913	21.3
5100914	10.5
5100916	6.6
5100918	15.6
5100920	9
5100922	9.2
5100923	8.2
5100924	17.9
5100925	14.5
5100926	8
5100927	20.5
5100928	9.9
5100929	19.5
5100931	4.5
5101001	7.7
5101002	2.7
5101003	4.7
5101004	3
5101005	6.4
5101006	6.7
5101007	6.9
5101201	8.3
5101202	7.6
5101203	9.2
5101204	7
5101205	11
5101206	8.6
5101207	7
5101208	2.8
5101209	3.9
5101210	2.9
5101214	7.6
5101215	5.4
5101216	6.5
5101217	8.4
5101218	8.9
5101219	7.7
5101220	5.2
5101221	8.3
5101222	6.8
5101224	6.8
5101225	6.5
5101227	8.9
5101228	6.1
5101229	6.4
5101230	5.6
5101231	11.8
5101401	7.8
5101402	3.8
5101404	1.6
5101405	4.7
5101406	13.1
5101407	4.7
5101408	12.7
5101409	5.7
5101410	5
5101411	6.3
5101412	11.1
5101413	14
5101414	24.4
5101415	5.8
5101416	10.8
5101417	2.8
5101418	9.7
5101419	3.9
5101420	7.6
5101421	6.8
5101423	8.6
5101424	6.6
5101425	5.2
5101426	2.6
5101427	10.6
5101501	6.8
5101502	6.6
5101503	16.7
5101504	7
5101505	9.2
5101507	8.1
5101508	11.9
5101509	9.6
5101510	7.3
5101513	14.1
5101514	6.8
5101515	11.8
5101517	11.5
5101518	4.2
5101520	7.7
5101521	4.8
5101601	3.3
5101602	7.6
5101603	10.8
5101604	6.7
5101605	18.9
5101606	9.2
5101607	8.9
5101608	6
5101609	7.4
5101611	11.6
5101612	10.3
5101701	4.8
5101702	12.3
5101703	3.2
5101704	1.7
5101705	3.4
5101706	10.5
5101707	6.6
5101708	6.7
5101709	11.6
5101710	8.1
5101711	2.6
5101712	6.7
5101713	12.2
5101714	6.3
5101715	6.5
5101717	6
5101718	3.9
5101801	7.9
5101802	3.9
5101803	3.1
5101804	8.8
5101805	7.7
5101806	3
5101807	2.8
5101808	1.8
5101809	5.5
5101810	8.6
5101811	4.8
5101812	7.9
5101813	12
5101814	13.2
5101815	6.2
5101816	5.8
5101901	7.2
5101902	3.9
5101903	11.3
5101905	4.3
5101906	5.4
5101907	10.6
5101909	7.6
5101910	1.5
5101911	2.1
5101912	2.9
5101913	5.3
5101914	2.8
5101915	13.6
5101916	3.4
5102001	4.6
5102002	3.6
5102004	5.5
5102005	2.8
5102006	9.3
5102007	6.6
5102008	9.3
5102009	7.1
5102010	4.7
5102011	3.9
5102012	6.9
5102013	7
5102014	5.3
5102101	13.4
5102102	14.1
5102103	9
5102104	9.7
5102105	12.9
5102106	11.8
5102107	7.6
5102108	9
5102109	8.6
5102111	11
5102112	6
5102113	10.2
5102114	10.5
5102115	8.3
5102116	13.3
5102117	8.1
5102201	15.6
5102202	9.2
5102203	8.3
5102204	9.4
5102205	8
5102206	6.5
5102207	16.3
5102208	4.7
5102209	15
5102210	14.7
5102211	6.8
5102212	13
5102213	10.2
5102214	7.3
5102215	15.6
5102216	6.1
5102217	17
5102218	14.8
5102219	5.9
5102220	14.7
5102301	18.6
5102302	6.9
5102303	7.9
5102304	13.2
5102306	15
5102307	15.3
5102308	11.8
5102309	6
5102310	11.5
5102311	14.8
5102312	15.4
5102314	11.2
5102315	25.5
5102316	12
5102317	16.8
5102318	14.3
5102319	12.1
5102320	8.9
5102323	12.5
5102324	11
5102325	10.4
5102326	19.6
5102401	6.8
5102403	5.7
5102404	7.7
5102405	11.6
5102406	9.2
5102407	11.5
5102408	6.9
5102409	10.6
5102410	7.6
5102411	11.6
5102412	7
5102413	13.2
5102414	14.5
5102415	12.3
5102416	7.7
5102417	9.2
5102419	14.7
5102420	14
5102421	8.7
5102422	10.2
5102423	9.9
5102424	8.6
5102425	12.4
5102426	17.2
5102427	9.1
5102428	6.2
5102429	7.9
5102430	7.2
5102431	12.7
5102432	11.6
5102433	5.4
5102434	16.2
5102436	9.5
5102437	7.6
5102439	8.8
5102440	9.8
5102501	11.2
5102503	12.5
5102504	15.5
5102505	11.5
5102506	11.4
5102507	10.1
5102508	11.2
5102509	17.8
5102510	17.6
5102511	15.3
5102512	18.9
5102513	13.4
5102514	12.5
5102515	23.7
5102516	23.1
5102517	19.8
5102518	18.9
5102519	11.3
5102520	16.3
5102522	4.9
5102523	4.8
5102526	10
5102601	9.1
5102602	6.7
5102603	13.6
5102604	12.3
5102605	8.3
5102606	11.3
5102607	5.7
5102608	8
5102609	5.4
5102611	16.9
5102612	19.1
5102613	14.6
5102614	7.9
5102615	12.6
5102616	8.6
5102617	10.2
5102705	11.1
5102706	7.3
5102707	13.8
5102708	6.8
5102709	7.5
5102710	8.9
5102712	12.9
5102713	15
5102716	7.4
5102717	10.8
5102720	16.5
5102721	7.3
5102722	10.7
5102723	8.9
5102724	12.7
5102725	10.5
5102726	10.3
5102727	9.5
5102728	5.8
5102729	8.5
5102730	8.5
5102731	13.4
5102732	13.7
5102733	9
5102734	7
5102735	7.5
5102736	11
5102737	7.1
5102738	6.6
5102739	15.2
5102740	9.3
5102742	7.5
5102743	9.7
5102744	16.1
5102745	10.8
5102746	9.4
5102748	12.1
5102749	6.8
5102750	13.2
5102751	7.9
5102801	25.2
5102802	15.1
5102804	17.7
5102805	15.1
5102807	11.3
5102808	6.5
5102809	7.4
5102811	6.4
5102812	8.9
5102813	16.4
5102814	9.9
5102815	20
5102816	11.4
5102817	10.6
5102818	10.3
5102819	9
5102820	19.6
5102821	13.9
5102822	16.4
5102824	15
5102825	7.7
5102826	13.2
5102828	9.8
5102829	31.1
5102830	3.7
5102904	9.4
5102905	2.9
5102907	8.4
5102909	14.4
5102910	12.5
5102912	5.7
5102913	4.4
5102914	16.4
5102915	10.1
5102916	15.3
5102917	13.5
5102919	16.1
5102921	8.8
5102922	5.7
5102923	4.6
5102924	14.9
5102925	6.9
5102928	8.6
5102929	4.3
5102930	2.8
5102931	6.1
5102932	9
5103001	9.3
5103002	1.8
5103004	18.2
5103007	6.1
5103008	5.9
5103009	4.9
5103010	7.3
5103011	3.3
5103012	12.1
5103013	6.8
5103014	10.2
5103015	5.4
5103016	3.5
5103017	6.1
5103018	2.9
5103101	13.8
5103103	6.1
5103104	2.2
5103105	3.2
5103106	6.2
5103107	6.1
5103108	4.5
5103109	3.4
5103110	4.6
5103111	9.1
5103112	8.5
5103113	5.2
5103114	4.9
5103115	4.5
5103117	8.6
5103118	4.9
5103119	6.8
5103120	6.1
5103121	6.7
5103201	5.1
5103202	2.8
5103203	5.5
5103204	8.7
5103205	1.8
5103206	6.4
5103207	4
5103208	7.3
5103209	4.5
5103210	3.2
5103211	5.9
5103212	3.6
5103213	6.1
5103214	5.9
5103215	2.7
5103216	5.5
5103217	4.5
5103218	5.4
5103301	1.9
5103302	4.9
5103303	3.1
5103304	3.6
5103305	3.7
5103306	4.6
5103307	5.4
5103309	7.7
5103310	6.9
5103311	2.1
5103312	8.8
5103313	8.9
5103314	4.7
5103315	5
5103316	5.3
5103317	2.5
5103318	5.9
5103319	4.7
5103320	4
5103321	7.2
5103322	5
5103401	2.7
5103403	4
5103404	5.6
5103405	4.6
5103406	9
5103407	3.1
5103408	2.7
5103409	6.3
5103410	3.7
5103411	4.5
5103412	4.5
5103413	6.9
5103414	7.5
5103415	9.2
5103416	6.5
5103417	5.4
5103418	3.4
5103419	7.3
5103420	7.5
5103421	7.7
5103422	4
5103423	9.6
5103424	7.2
5103501	2.3
5103503	2.4
5103504	29.2
5103505	14.3
5103506	19.8
5103507	18.5
5103509	5.7
5103510	6.8
5103511	4.3
5103512	6.9
5103513	5.5
5103514	7.9
5103515	6.5
5103516	5
5103517	5.3
5103518	3.6
5103519	5.9
5103520	2
5103521	8.5
5103522	30.2
5103523	4.9
5103524	27.3
5103525	4.2
5103526	6.2
5103527	8.1
5103528	1.7
5103529	3.1
5103530	5.9
5103531	8.3
5103532	7.4
5103533	7.4
5103534	3.2
5103535	5.6
5103536	8.6
5103537	5.5
5103538	4
5103539	7.3
5103540	4.8
5103541	4.6
5103602	7
5103603	6.5
5103604	5.1
5103605	4.5
5103606	5.5
5103608	4.8
5103609	5.8
5103610	6.1
5103611	2
5103612	3.3
5103613	5.8
5103614	4.7
5103615	4.3
5103616	6.7
5103617	5.1
5103618	4.5
5103619	4.7
5103620	4.3
5103621	4.2
5103623	4.8
5103624	3.1
5103801	5.1
5103802	5.2
5103803	4.5
5103804	5
5103805	5.8
5103806	5.5
5103807	12.9
5103808	3.6
5103809	5.9
5103810	7.9
5103811	6.3
5103813	4.5
5103814	7.5
5103815	1.6
5103816	6.8
5103817	6.3
5103818	8.6
5103819	4.7
5103820	4.9
5103821	4.3
5103822	5.7
5103823	9
5103824	4.4
5103825	1.7
5103826	7.5
5103827	4.9
5103828	5.5
5103901	2.9
5103902	1.3
5103903	5.8
5103905	6.7
5103906	7.4
5103907	6.3
5103908	4.1
5103909	6
5103910	5.7
5103911	2.9
5103912	5.7
5103913	7.1
5103914	10.2
5103915	7.8
5103916	5.1
5103917	5.8
5103918	2.5
5103919	20.8
5103920	7.1
5103921	5.5
5103922	3.9
5103923	6.6
5103924	7.2
5103925	5.2
5103926	3.7
5103927	6
5103928	3.7
5103929	4.6
5103930	6
5103931	8.7
5103932	6.7
5103933	5.8
5103934	6.7
5103935	2.1
5103936	5.4
5103937	6.5
5103938	5.3
5103939	7.8
5104001	9
5104002	4
5104003	4.9
5104004	2.4
5104005	7.5
5104006	6.6
5104007	7.9
5104008	2.8
5104009	4.9
5104010	4.8
5104011	6.6
5104012	2.5
5104013	2.9
5104014	8.2
5104015	6.3
5104016	8.3
5104017	7.9
5104018	4.8
5104019	6.8
5104020	5.1
5104021	5.4
5104102	6.1
5104103	11.3
5104104	7
5104105	14.6
5104106	11.7
5104107	12.3
5104113	5
5104114	2.5
5104115	7.9
5104116	7.2
5104118	14.4
5104119	5.9
5104120	7.5
5104122	9.8
5104123	9.2
5104124	8.8
5104125	6.3
5104127	10
5104128	5.9
5104130	7.4
5104132	6.3
5104133	7.9
5104134	6.9
5104135	8.1
5104138	9.6
5104139	5.7
5104140	5.5
5104143	7.2
5104145	10.9
5104146	8.2
5104147	8.4
5104148	4.5
5104149	8.5
5104150	8.5
5104151	10.1
5104152	14.1
5104153	7.1
5104154	7.7
5104155	3.4
5104156	5.5
5104157	5.7
5104158	5.5
5104159	8.7
5104160	12.6
5104162	5.7
5104163	7.1
5104164	9.3
5104166	4.7
5104169	3.1
5104170	11.1
5104171	8.7
5104172	4.9
5104173	7.7
5104174	7.5
5104175	10.5
5104176	10.2
5104177	7.2
5104178	6.2
5104179	11.5
5104180	8
5104181	42.9
5104182	8
5104183	4.6
5104184	6.1
5104185	9.4
5104186	12.1
5104201	7
5104202	6.4
5104203	4.7
5104205	6.6
5104206	6.9
5104207	6.1
5104208	10.3
5104209	5.8
5104210	5.3
5104211	4.7
5104212	2.2
5104213	2.7
5104214	10.7
5104215	6.5
5104216	4.2
5104217	3
5104218	2.5
5104219	2.6
5104220	6.9
5104221	9.1
5104222	6.3
5104223	10.4
5104224	1.8
5104225	1.3
5104226	7.5
5104228	8.6
5104229	12.6
5104230	3.5
5104231	8.2
5104232	4.3
5104233	3.8
5104234	8.4
5104235	5.2
5104236	8.7
5104238	4.7
5104301	7.9
5104303	7.7
5104304	4.8
5104305	12.7
5104306	7.6
5104307	9.8
5104308	4.6
5104310	2.9
5104313	13.3
5104314	9.2
5104315	10.6
5104316	9.8
5104317	5.4
5104318	1.9
5104319	3.7
5104320	4.2
5104321	6.1
5104322	5.2
5104323	4.7
5104324	5.1
5104325	5.8
5104326	1.6
5104327	5.5
5104328	4.9
5104329	5.7
5104330	4.7
5104331	4.7
5104332	7.8
5104333	2.9
5104334	3.5
5104335	7
5104336	9.1
5104337	8.4
5104338	5.6
5104339	4.9
5104340	8.8
5104341	10.4
5104342	9.3
5104343	10.9
5104401	6.5
5104402	4.5
5104403	4.9
5104404	13.4
5104405	9.6
5104406	6.8
5104407	5.9
5104408	6.7
5104409	7.9
5104410	13.5
5104411	5.1
5104412	9.8
5104413	7.5
5104414	6
5104415	9.4
5104416	5.2
5104417	8.8
5104418	7.8
5104419	8.5
5104420	7.1
5104421	9.6
5104422	4.9
5104423	6.5
5104424	10.9
5104425	2.1
5104426	10.7
5104427	10.8
5104428	8.6
5104429	6.3
5104430	10.2
5104431	10.9
5104433	8.6
5104435	6.5
5104436	11.6
5104437	10.6
5104501	5.8
5104502	8
5104503	5.1
5104504	5.5
5104505	10.2
5104506	5.7
5104507	10.6
5104508	6.7
5104509	5.1
5104510	11.5
5104511	9.4
5104513	6.3
5104514	6.3
5104515	7.4
5104516	4.7
5104517	4.8
5104518	9.5
5104521	8
5104522	2.6
5104523	5.8
5104524	10.9
5104525	3.7
5104527	9.1
5104528	4.7
5104529	6
5104530	9.1
5104531	10.1
5104532	4.4
5104533	6.3
5104534	6.3
5104535	8.8
5104536	6
5104537	4.8
5104538	9.7
5104539	2.8
5104540	7.8
5104541	6.2
5104542	1.6
5104543	4.5
5104544	9.1
5104545	7.3
5104546	7.8
5104547	2
5104548	5.8
5104550	6.2
5104551	6.4
5104552	7.7
5104553	5.4
5104554	5.2
5104555	8.7
5104556	7.3
5104557	14.9
5104558	12.7
5104560	6.7
5104601	5.5
5104602	5.4
5104603	6.5
5104604	2.8
5104605	7.1
5104606	3.7
5104607	3.7
5104609	8.7
5104610	11.3
5104611	8.8
5104612	4.5
5104613	8.1
5104614	9.1
5104615	7.6
5104616	7
5104617	8.1
5104618	9.1
5104619	9.6
5104620	7.8
5104621	9
5104622	8.6
5104623	7.1
5104624	7.9
5104625	9.6
5104626	8.5
5104627	9.9
5104628	10.3
5104701	6.1
5104702	6.2
5104703	8.5
5104704	8.2
5104705	7.8
5104706	9.7
5104707	13.6
5104708	10.2
5104709	8.7
5104710	8.2
5104711	9.9
5104712	10.7
5104713	12.5
5104714	11.3
5104716	13
5104717	9.9
5104718	4.2
5104719	7.4
5104720	5.1
5104721	8
5104722	6.9
5104723	11.1
5104724	11.1
5104725	7.1
5104726	8.6
5104727	10.1
5104728	10.6
5104729	8.8
5104730	6.8
5104731	10.1
5104732	9.4
5104733	9
5104734	8.2
5104735	7.6
5104736	8.2
5104737	5.3
5104738	4.5
5104739	5.1
5104740	10.8
5104741	9.8
5104742	7
5104743	12.2
5104744	5.4
5104745	6.8
5104802	5.6
5104803	7.4
5104804	9.3
5104805	3.3
5104806	8
5104807	6.7
5104808	9
5104809	8
5104810	8.2
5104811	6.9
5104812	3.1
5104813	4.6
5104814	8.5
5104815	10.9
5104816	6.8
5104817	4.5
5104818	9.9
5104819	9
5104820	11.6
5104821	6.3
5104901	5.5
5104902	4.6
5104903	4.1
5104904	8.9
5104906	4.4
5104907	6
5104908	10.8
5104909	7.9
5104910	11.5
5104911	10.5
5105001	2
5105002	8
5105004	6.1
5105005	6.1
5105006	7.6
5105007	6
5105008	6.3
5105009	4.3
5105010	5.7
5105011	7
5105012	3.1
5105013	5.4
5105014	6.2
5105015	1
5105016	7.3
5105017	3.7
5105018	10.3
5105019	4.2
5105020	7.7
5105101	1.8
5105103	6.7
5105104	11.4
5105105	12.3
5105106	8.7
5105107	6.3
5105108	7.6
5105109	4
5105111	2.1
5105112	2.6
5105113	9.3
5105114	5
5105115	8.3
5105301	6.9
5105302	8.2
5105303	4.5
5105304	4
5105305	5.8
5105306	9.8
5105307	13.6
5105308	8.2
5105309	5.1
5105310	5
5105311	7
5105312	6.6
5105313	9.2
5105314	6.4
5105316	9
5105317	8.8
5105318	9
5105319	7
5105320	6.6
5105321	7.9
5105322	5.5
5105323	8.5
5105324	3
5105325	11.5
5105326	3.7
5105327	6.4
5105328	5.7
5105329	8.4
5105330	6.5
5105331	3.6
5105333	5.6
5105334	4.8
5105335	4.7
5105336	5.5
5105337	6.3
5105338	9.2
5105401	7.5
5105402	12.5
5105403	12.2
5105404	12.6
5105405	17.5
5105406	8.7
5105407	4.9
5105408	5.8
5105409	17.1
5105410	19.7
5105411	6.7
5105412	10.9
5105413	21.2
5105414	7.5
5105415	5
5105416	5.8
5105417	9.4
5105418	12
5105419	12.3
5105420	9.2
5105421	9.3
5105422	10.6
5105423	3.6
5105424	10.1
5105425	7.3
5105426	4.8
5105427	10.7
5105428	8.5
5105429	13.3
5105430	15.8
5105431	17.2
5105432	11.8
5105601	14.3
5105602	4.1
5105603	8.7
5105604	8.5
5105605	8.2
5105606	10.7
5105607	8.8
5105608	8.1
5105609	5.7
5105610	13.6
5105611	6.5
5105612	9.8
5105613	7.1
5105614	8.2
5105615	9.7
5105616	9.3
5105617	3.7
5105618	6.4
5105619	7.4
5105620	9.6
5105621	8.4
5105622	9
5105623	8.1
5105624	12
5105625	11.3
5105626	12.4
5105627	8.7
5105628	7.4
5105629	9
5105630	21.7
5105631	4.6
5105633	9.9
5105634	8.6
5105635	7.8
5105636	2.4
5105637	11.3
5105638	9.2
5105639	11.2
5105640	11.3
5105641	13.9
5105642	5.4
5105643	3.7
5105644	12.7
5105645	13.7
5105646	9.6
5105647	7.1
5105648	10.3
5105649	12
5105651	9.7
5105701	2.8
5105702	7.6
5105703	7
5105704	10.7
5105707	7.5
5105708	12.1
5105710	4.3
5105711	9.7
5105712	7.5
5105713	8.5
5105715	16.2
5105716	13.9
5105717	7.8
5105718	11.3
5105719	7.2
5105720	14.6
5105721	11.6
5105722	11.1
5105723	9.5
5105724	7.5
5105725	7
5105727	13.3
5105728	7.4
5105729	6.6
5105730	8.5
5105731	10.1
5105732	3.1
5105733	5.6
5105734	8.2
5105735	5.5
5105736	10.6
5105737	9.4
5105738	14.8
5105739	7.5
5105740	5.1
5105741	11.8
5105802	9.8
5105803	10.9
5105804	2.9
5105805	16.7
5105806	5.9
5105807	3.7
5105808	5.5
5105809	6.5
5105810	6.5
5105811	2.7
5105812	5.4
5105813	6.2
5105902	8.3
5105905	8.8
5105906	6.7
5105909	10.6
5105910	5.9
5105911	6.3
5105912	3.9
5105913	6.4
5105914	5.2
5105915	6.5
5105916	12.3
5105917	12.1
5105918	2.7
5105919	9
5105920	8.9
5105921	15.5
5105922	10
5105923	5
5105924	8.6
5105925	10.3
5105926	8.7
5105927	8.9
5105928	6.9
5105929	6.7
5105930	11.2
5105932	14.1
5105933	9.1
5105934	5.7
5105935	7
5105936	4.2
5105938	10.5
5105939	5.2
5105940	6
5105941	7.9
5105942	7
5105943	12.4
5105944	6.3
5105945	10
5105946	9.3
5105947	15.2
5105948	12.4
5105949	7.6
5105952	11.9
5105953	5.5
5105954	12.3
5105955	6.6
5105956	10.2
5105957	6.6
5105959	6.9
5105960	11.6
5105961	6.3
5105962	6.1
5105963	7.9
5105964	8.7
5105965	8.9
5105966	8.7
5105967	7.4
5105968	9.1
5105969	7.3
5105970	8.6
5105971	4.1
5105972	6.6
5105973	10.1
5105974	4.4
5105976	7.5
5105977	6.1
5105978	6.7
5105979	4.2
5105980	11.2
5105981	4
5105982	9.3
5105983	10.1
5105984	6.8
5105985	7.3
5105986	6.9
5105987	7.7
5106001	5.3
5106002	3.6
5106003	10
5106004	5.7
5106005	5.8
5106006	5.4
5106007	5.8
5106008	4.8
5106102	6.2
5106104	3.3
5106105	7
5106108	11.3
5106109	5
5106110	6.4
5106111	5.4
5106112	10
5106113	10.9
5106201	8.5
5106202	5.5
5106203	9.4
5106204	4.9
5106205	8.9
5106206	12.3
5106207	5.1
5106208	7.5
5106209	4.5
5106210	15.4
5106211	17.2
5106212	13.3
5106213	9.4
5106214	9.8
5106215	17.1
5106216	6.1
5106217	8
5106218	6.3
5106219	9.2
5106220	11.2
5106502	5.2
5106503	3.1
5106504	6
5106505	10.3
5106506	3.5
5106507	10.1
5106508	7.3
5106509	18.2
5106510	7.3
5106511	10.3
5106512	13.7
5106513	12.9
5106514	8.3
5106601	13.3
5106602	15.3
5106603	11.9
5106604	9
5106605	9
5106606	14.1
5106607	9.4
5106608	12.8
5106609	14.6
5106610	4.2
5106611	3.8
5106615	5.5
5106616	6.1
5106617	3.7
5106618	18.6
5106619	11.4
5106620	17.2
5106621	6.4
5106622	4.5
5106624	17.4
5106625	17.9
5106626	9.3
5106627	13.9
5106628	4.3
5106701	8.8
5106702	9.6
5106703	12.1
5106704	6.7
5106705	4
5106706	13.4
5106707	9.9
5106708	6.9
5106709	5.6
5106710	2.6
5106711	8.2
5106712	9.1
5106713	9.9
5106714	11.8
5106715	15.1
5106716	8.5
5106717	3.5
5106720	16.7
5106801	3.1
5106802	9.2
5106803	8.3
5106804	7
5106807	9
5106808	8.2
5106809	4.3
5106810	7.3
5106811	8.3
5106812	5.5
5106813	9.5
5106814	6.3
5106815	5.2
5106816	5.6
5106817	11.1
5106818	7.6
5106819	7
5106820	6.5
5107001	7.6
5107002	8.9
5107003	9.9
5107004	11
5107005	8.1
5107006	6.5
5107007	5.3
5107008	7.2
5107009	7.7
5107010	10.7
5107011	11.2
5107012	6.3
5107013	8.4
5107014	7.2
5107015	6.9
5107016	7
5107017	6
5107018	5.5
5107019	6
5107020	7.1
5107021	9.7
5107022	7.4
5107024	10.5
5107101	10.2
5107102	9.4
5107103	11.3
5107104	7.1
5107105	3.9
5107106	11.9
5107107	5.4
5107108	2.6
5107109	14.1
5107110	8
5107111	9
5107112	6.5
5107113	6.7
5107114	10.2
5107115	6.8
5107116	6.2
5107117	7.3
5107118	6.4
5107119	7.5
5107120	6.6
5107121	10.1
5107122	7.5
5107123	7.6
5107124	7.3
5107126	5.6
5107127	9.3
5107128	3.9
5107129	6.7
5107130	10.1
5107131	10.5
5107132	6.9
5107133	6.3
5107134	6
5107135	6.4
5107201	8.6
5107202	8.5
5107203	4.4
5107204	5.3
5107205	6.5
5107206	4.9
5107207	8.3
5107208	9.7
5107209	7.1
5107210	9.7
5107211	4.2
5107212	2.9
5107213	5
5107214	3.2
5107215	4.9
5107216	4.5
5107217	5.2
5107218	2.8
5107219	5.1
5107220	5.7
5107221	2.6
5107222	5.2
5107223	1.5
5107224	4.6
5107225	8.8
5107226	7.7
5107227	4.3
5107228	6.7
5107229	4.9
5107230	10.6
5107231	9.9
5107232	9.5
5107233	6.9
5107234	6
5107301	12.3
5107302	7
5107303	5.8
5107304	6.1
5107305	7.3
5107306	10.1
5107307	12.2
5107308	9.5
5107309	2.3
5107310	9.5
5107311	7.1
5107312	7.9
5107313	4
5107314	9.6
5107315	6.5
5107316	6.4
5107317	5.8
5107318	9
5107319	5.2
5107320	5.8
5107321	5.3
5107322	8.6
5107323	6
5107324	7.4
5107325	5.7
5107326	4.8
5107327	6.4
5107328	7.9
5107329	7.1
5107330	5.3
5107331	10.2
5107332	6.4
5107334	8
5107335	8.7
5107401	4.7
5107402	7.3
5107403	5.5
5107404	6.7
5107405	5.6
5107406	7.1
5107407	8.5
5107408	8.8
5107409	8.6
5107410	4.5
5107411	7.7
5107412	5.7
5107413	9.4
5107414	7.4
5107415	4.4
5107416	8.9
5107417	7.7
5107418	11.3
5107419	7
5107420	6.5
5107421	7.3
5107501	7.6
5107502	7.4
5107503	5.3
5107504	6
5107505	7
5107506	6.9
5107507	12.3
5107508	4.5
5107509	7.7
5107510	6.7
5107511	4.6
5107512	6.6
5107513	7.3
5107514	6.6
5107515	5.2
5107516	5.2
5107517	8.9
5107518	6.3
5107519	5.3
5107520	5.7
5107521	8.5
5107522	5.8
5107523	7.7
5107601	6.3
5107602	5.7
5107603	7.9
5107604	8
5107606	6
5107607	4.4
5107608	6.4
5107609	5.7
5107611	6.3
5107612	5.1
5107614	6
5107616	7.4
5107617	5.5
5107702	5.2
5107703	10.1
5107704	11
5107705	9.9
5107706	4.2
5107707	6.9
5107708	5.2
5107709	7.9
5107710	8.2
5107711	9.1
5107712	9.1
5107713	14.4
5107714	11.9
5107715	7.5
5107717	12.7
5107718	5.1
5107719	22.7
5107720	10.9
5107721	8
5107722	8.6
5107723	8.5
5107724	10.6
5107725	3.2
5107726	3.2
5107727	3.8
5107728	7.4
5107729	6.7
5107730	1.9
5107731	7.3
5107732	11.4
5107735	6.5
5107736	8.3
5107801	5.8
5107802	5.2
5107803	9.1
5107804	9.6
5107805	2.9
5107806	4.8
5107807	4.1
5107808	7.5
5107809	5.3
5107810	5.3
5107811	4.2
5107812	6.8
5107813	4.1
5107814	2.7
5107815	8
5107816	6.5
5107817	4.5
5107818	3.7
5107819	12.3
5107820	7.9
5107821	5.7
5107822	4.8
5107823	4.6
5107824	6.2
5107825	5.3
5107827	8
5107828	8.1
5107829	6.9
5107830	5
5107831	10.9
5107833	6
5107834	6.1
5107835	3.9
5107901	6.9
5107902	5.6
5107903	5.6
5107904	7.6
5107905	4
5107906	7.3
5107907	4.1
5107908	5.5
5107909	5.9
5107910	5.2
5107911	5.6
5107912	6.9
5107913	5.4
5107915	6.1
5107916	7
5107917	7.5
5107918	6.1
5107919	4.8
5107920	6.1
5107921	4.5
5107922	4.4
5107923	7.7
5107925	7.8
5107926	8.1
5107927	5.6
5108001	5.1
5108002	10.9
5108003	11.6
5108004	5.4
5108005	8.6
5108006	4.7
5108007	3.6
5108008	10
5108009	4.5
5108010	4.5
5108011	7.9
5108012	6.3
5108013	8.9
5108014	8.6
5108015	2.7
5108017	6.8
5108018	7.5
5108019	5.6
5108020	5.6
5108021	5.6
5108022	6.2
5108023	3.7
5108101	9.3
5108102	6.8
5108103	5.6
5108105	5.9
5108106	5.6
5108107	8
5108108	8.1
5108109	9.6
5108110	7.5
5108111	7.1
5108112	8.2
5108113	4.5
5108114	5.8
5108115	8.3
5108117	2.4
5108118	6.8
5108119	9.3
5108120	2.1
5108121	7.6
5108122	6.3
5108123	5.7
5108124	3.6
5108201	7.9
5108202	7.4
5108203	4.1
5108204	6.8
5108205	11.3
5108206	2.4
5108207	1.9
5108208	4.7
5108209	3.6
5108210	1.9
5108211	4.7
5108212	5.5
5108213	5.7
5108214	5.4
5108215	4.2
5108216	11.3
5108217	7.2
5108218	9.2
5108219	7.6
5108220	5.4
5108221	11.3
5108222	3.3
