SA1_7DIGITCODE_2016	HomeCensusNight	persons
3150508	0	20
3150508	1	260
3150509	0	12
3150509	1	209
3150511	0	27
3150511	1	689
3150512	0	23
3150512	1	452
3150513	0	16
3150513	1	340
3150514	0	21
3150514	1	330
3150515	0	11
3150515	1	205
3150516	0	18
3150516	1	401
3150517	0	14
3150517	1	260
3150518	0	15
3150518	1	204
3150519	0	52
3150519	1	565
3150520	0	19
3150520	1	423
3150521	0	23
3150521	1	308
3150522	0	21
3150522	1	661
3150523	0	19
3150523	1	420
3150524	0	25
3150524	1	407
3150525	0	26
3150525	1	510
3150526	0	18
3150526	1	403
3150527	0	32
3150527	1	430
3150601	0	33
3150601	1	313
3150602	0	12
3150602	1	246
3150603	0	26
3150603	1	314
3150604	0	35
3150604	1	375
3150605	0	37
3150605	1	326
3150606	0	25
3150606	1	286
3150607	0	29
3150607	1	230
3150608	0	13
3150608	1	195
3150609	0	22
3150609	1	253
3150610	0	4
3150610	1	281
3150611	0	24
3150611	1	252
3150612	0	36
3150612	1	392
3150613	0	31
3150613	1	1235
3150614	0	34
3150614	1	554
3150615	0	9
3150615	1	279
3150616	0	34
3150616	1	406
3150617	0	32
3150617	1	303
3150618	0	13
3150618	1	229
3150619	0	17
3150619	1	252
3150620	0	18
3150620	1	343
3150621	0	21
3150621	1	277
3150622	0	24
3150622	1	300
3150623	0	9
3150623	1	259
3150624	0	41
3150624	1	458
3150625	0	24
3150625	1	589
3150701	0	3
3150701	1	181
3150702	0	26
3150702	1	288
3150703	0	13
3150703	1	295
3150704	0	16
3150704	1	305
3150705	0	11
3150705	1	276
3150706	0	21
3150706	1	157
3150707	0	19
3150707	1	254
3150708	0	13
3150708	1	237
3150709	0	6
3150709	1	261
3150710	0	12
3150710	1	169
3150711	0	8
3150711	1	196
3150712	0	20
3150712	1	329
3150713	0	14
3150713	1	291
3150714	0	19
3150714	1	483
3150801	0	26
3150801	1	217
3150802	0	21
3150802	1	173
3150803	0	36
3150803	1	241
3150804	0	20
3150804	1	325
3150805	0	17
3150805	1	182
3150806	0	17
3150806	1	185
3150808	0	10
3150808	1	149
3150809	0	25
3150809	1	273
3150810	0	39
3150810	1	277
3150811	1	17
3150812	0	28
3150812	1	275
3150813	0	25
3150813	1	301
3150814	0	12
3150814	1	229
3150815	0	17
3150815	1	171
3150816	0	15
3150816	1	260
3150817	0	10
3150817	1	222
3150901	0	20
3150901	1	348
3150902	0	23
3150902	1	328
3150903	0	18
3150903	1	458
3150904	0	15
3150904	1	254
3150905	0	18
3150905	1	381
3150906	0	25
3150906	1	406
3150907	0	5
3150907	1	241
3150908	0	18
3150908	1	357
3150909	0	25
3150909	1	335
3150910	0	6
3150910	1	197
3150911	0	21
3150911	1	234
3150912	0	6
3150912	1	234
3150913	0	23
3150913	1	222
3150914	0	10
3150914	1	310
3150915	0	29
3150915	1	334
3150916	0	30
3150916	1	410
3150917	0	25
3150917	1	297
3150918	0	13
3150918	1	192
3150919	0	35
3150919	1	393
3150920	0	31
3150920	1	399
3150921	0	28
3150921	1	490
3150922	0	31
3150922	1	287
3150923	0	21
3150923	1	478
3150924	0	20
3150924	1	442
3150925	0	33
3150925	1	549
3150926	0	25
3150926	1	204
3150927	0	28
3150927	1	331
3151001	1	10
3151101	0	36
3151101	1	412
3151102	0	43
3151102	1	328
3151103	0	31
3151103	1	408
3151104	0	36
3151104	1	492
3151105	0	23
3151105	1	252
3151106	0	44
3151106	1	362
3151107	0	37
3151107	1	376
3151108	0	33
3151108	1	505
3151110	0	36
3151110	1	274
3151112	1	6
3151113	1	87
3151114	0	39
3151114	1	446
3151115	0	3
3151115	1	91
3151116	0	33
3151116	1	473
3151117	0	32
3151117	1	337
3151118	0	18
3151118	1	142
3151119	0	8
3151119	1	289
3151120	0	13
3151120	1	323
3151121	0	6
3151121	1	194
3151204	0	27
3151204	1	518
3151205	0	38
3151205	1	436
3151206	0	16
3151206	1	562
3151207	0	14
3151207	1	193
3151208	0	8
3151208	1	177
3151209	0	17
3151209	1	375
3151210	0	16
3151210	1	224
3151211	0	15
3151211	1	369
3151212	0	29
3151212	1	415
3151213	0	25
3151213	1	394
3151214	0	7
3151214	1	130
3151215	0	17
3151215	1	306
3151216	0	11
3151216	1	270
3151217	0	39
3151217	1	367
3151218	0	25
3151218	1	459
3151219	0	13
3151219	1	486
3151220	0	10
3151220	1	470
3151221	0	18
3151221	1	279
3151222	0	35
3151222	1	381
3151223	0	22
3151223	1	602
3151224	0	12
3151224	1	251
3151225	0	20
3151225	1	281
3151226	0	41
3151226	1	310
3151227	0	7
3151227	1	237
3151228	0	26
3151228	1	271
3151229	0	48
3151229	1	510
3151230	0	21
3151230	1	262
3151231	0	23
3151231	1	382
3151232	0	26
3151232	1	312
3151233	0	43
3151233	1	532
3151234	0	44
3151234	1	689
3151235	0	17
3151235	1	327
3151236	0	37
3151236	1	415
3151237	0	30
3151237	1	502
3151238	0	4
3151238	1	289
3151239	0	21
3151239	1	416
3151302	0	34
3151302	1	438
3151303	0	37
3151303	1	514
3151304	0	36
3151304	1	526
3151305	0	40
3151305	1	564
3151306	0	19
3151306	1	246
3151307	0	38
3151307	1	565
3151308	0	19
3151308	1	311
3151309	0	29
3151309	1	370
3151310	0	24
3151310	1	473
3151311	0	27
3151311	1	597
3151312	0	5
3151312	1	324
3151314	0	16
3151314	1	287
3151315	0	40
3151315	1	451
3151316	0	22
3151316	1	286
3151317	0	34
3151317	1	356
3151401	0	19
3151401	1	358
3151402	0	33
3151402	1	426
3151403	0	14
3151403	1	516
3151404	0	22
3151404	1	450
3151405	0	16
3151405	1	372
3151406	0	13
3151406	1	427
3151408	0	16
3151408	1	261
3151409	0	17
3151409	1	533
3151410	0	19
3151410	1	213
3151411	0	17
3151411	1	324
3151412	0	14
3151412	1	96
3151413	0	20
3151413	1	304
3151414	0	38
3151414	1	388
3151415	0	25
3151415	1	383
3151416	0	20
3151416	1	310
3151417	0	19
3151417	1	287
3151418	0	27
3151418	1	508
3151420	0	22
3151420	1	206
3151421	0	7
3151421	1	185
3151422	0	17
3151422	1	422
3151423	0	10
3151423	1	163
3151424	0	20
3151424	1	296
3151425	0	14
3151425	1	154
3151426	0	3
3151426	1	254
3151427	0	16
3151427	1	283
3151428	0	28
3151428	1	438
3151429	0	36
3151429	1	393
3151430	0	29
3151430	1	560
3151431	0	28
3151431	1	473
3151432	0	8
3151432	1	261
3151433	0	18
3151433	1	471
3151434	0	22
3151434	1	306
3151435	0	17
3151435	1	370
3151436	0	34
3151436	1	420
3151437	0	19
3151437	1	300
3151438	0	31
3151438	1	420
3151439	0	8
3151439	1	172
3151440	0	29
3151440	1	486
3151441	0	21
3151441	1	308
3151442	0	32
3151442	1	393
3151443	0	17
3151443	1	261
3151444	0	12
3151444	1	343
3151445	0	13
3151445	1	300
3151446	0	37
3151446	1	428
3151447	0	7
3151447	1	258
3151448	0	25
3151448	1	386
3151449	0	24
3151449	1	176
3151450	0	36
3151450	1	430
3151451	0	31
3151451	1	472
3151452	0	11
3151452	1	216
3151453	0	18
3151453	1	341
3151501	0	15
3151501	1	419
3151502	0	23
3151502	1	254
3151503	0	49
3151503	1	458
3151504	0	24
3151504	1	440
3151505	0	16
3151505	1	308
3151506	0	23
3151506	1	286
3151507	0	38
3151507	1	206
3151508	0	29
3151508	1	243
3151509	0	18
3151509	1	265
3151510	0	9
3151510	1	261
3151511	0	4
3151511	1	283
3151601	0	38
3151601	1	313
3151602	0	33
3151602	1	711
3151603	0	14
3151603	1	219
3151605	0	60
3151605	1	809
3151606	0	24
3151606	1	254
3151607	0	27
3151607	1	408
3151608	0	12
3151608	1	225
3151609	0	26
3151609	1	332
3151610	0	56
3151610	1	620
3151611	0	13
3151611	1	407
3151701	0	17
3151701	1	300
3151702	0	37
3151702	1	390
3151703	0	23
3151703	1	330
3151704	0	23
3151704	1	356
3151705	0	11
3151705	1	348
3151706	0	31
3151706	1	424
3151707	0	26
3151707	1	476
3151708	0	15
3151708	1	254
3151709	0	28
3151709	1	391
3151710	0	21
3151710	1	283
3151711	0	20
3151711	1	274
3151712	0	52
3151712	1	674
3151801	0	8
3151801	1	442
3151802	0	18
3151802	1	397
3151803	0	38
3151803	1	478
3151804	0	52
3151804	1	1072
3151805	0	28
3151805	1	391
3151806	0	16
3151806	1	488
3151807	0	16
3151807	1	477
3151808	0	13
3151808	1	335
3151809	0	19
3151809	1	373
3151810	0	8
3151810	1	236
3151811	0	27
3151811	1	372
3151812	0	17
3151812	1	289
3151814	0	42
3151814	1	770
3151815	0	21
3151815	1	367
3151816	0	25
3151816	1	328
3151817	0	32
3151817	1	445
3151820	0	13
3151820	1	279
3151821	0	37
3151821	1	346
3151822	0	29
3151822	1	499
3151823	0	30
3151823	1	371
3151824	0	27
3151824	1	512
3151825	0	27
3151825	1	497
3151826	0	25
3151826	1	365
3151827	0	38
3151827	1	404
3151828	0	35
3151828	1	497
3151829	0	25
3151829	1	455
3151831	0	18
3151831	1	354
3151832	0	38
3151832	1	423
3151833	0	8
3151833	1	421
3151834	0	26
3151834	1	541
3151902	0	51
3151902	1	549
3151903	0	13
3151903	1	387
3151904	0	18
3151904	1	247
3151905	0	30
3151905	1	532
3151906	0	26
3151906	1	420
3151907	0	14
3151907	1	325
3151908	0	25
3151908	1	450
3151909	0	23
3151909	1	342
3151910	0	20
3151910	1	307
3151911	0	24
3151911	1	388
3151912	0	31
3151912	1	415
3151913	0	9
3151913	1	212
3151914	0	9
3151914	1	412
3151915	0	18
3151915	1	399
3152001	0	37
3152001	1	390
3152002	0	20
3152002	1	426
3152003	0	23
3152003	1	367
3152004	0	14
3152004	1	188
3152005	0	16
3152005	1	346
3152006	0	5
3152006	1	235
3152007	0	54
3152007	1	620
3152008	0	46
3152008	1	387
3152009	0	20
3152009	1	375
3152010	0	29
3152010	1	380
3152011	0	25
3152011	1	326
3152012	0	14
3152012	1	250
3152013	0	21
3152013	1	288
3152014	0	16
3152014	1	388
3152015	0	25
3152015	1	362
3152016	0	29
3152016	1	277
3152017	0	37
3152017	1	453
3152018	0	33
3152018	1	488
3152019	0	21
3152019	1	586
3152020	0	25
3152020	1	535
3152021	0	8
3152021	1	463
3152022	0	28
3152022	1	441
3152023	0	55
3152023	1	495
3152024	0	36
3152024	1	416
3152025	0	25
3152025	1	353
3152026	0	33
3152026	1	654
3152027	0	22
3152027	1	342
3152028	0	22
3152028	1	502
3152029	0	23
3152029	1	295
3152030	0	24
3152030	1	458
3152031	0	16
3152031	1	310
3152033	0	21
3152033	1	314
3152034	0	15
3152034	1	275
3152035	0	25
3152035	1	500
3152036	0	35
3152036	1	371
3152037	0	15
3152037	1	230
3152101	0	27
3152101	1	501
3152102	0	36
3152102	1	209
3152103	0	30
3152103	1	394
3152104	0	32
3152104	1	289
3152105	0	32
3152105	1	272
3152106	0	41
3152106	1	371
3152107	0	41
3152107	1	543
3152108	0	15
3152108	1	236
3152109	0	32
3152109	1	578
3152110	0	25
3152110	1	324
3152111	0	16
3152111	1	301
3152112	0	13
3152112	1	313
3152113	0	18
3152113	1	450
3152114	0	16
3152114	1	410
3152115	0	36
3152115	1	302
3152116	0	31
3152116	1	482
3152117	0	42
3152117	1	742
3152118	0	28
3152118	1	308
3152119	0	35
3152119	1	227
3152120	0	22
3152120	1	302
3152121	0	31
3152121	1	447
3152122	0	10
3152122	1	342
3152123	0	39
3152123	1	561
3152124	0	12
3152124	1	97
3152126	0	18
3152126	1	263
3152127	0	18
3152127	1	415
3152128	0	27
3152128	1	805
3152130	0	19
3152130	1	433
3152131	0	21
3152131	1	474
3152132	0	12
3152132	1	449
3152201	0	29
3152201	1	472
3152202	0	53
3152202	1	658
3152203	0	41
3152203	1	441
3152204	0	23
3152204	1	299
3152205	0	8
3152205	1	245
3152206	0	38
3152206	1	443
3152207	0	14
3152207	1	382
3152208	0	28
3152208	1	615
3152209	0	23
3152209	1	295
3152210	1	9
3152211	0	25
3152211	1	381
3152212	0	18
3152212	1	365
3152213	0	85
3152213	1	570
3152214	0	21
3152214	1	319
3152215	0	22
3152215	1	246
3152216	0	37
3152216	1	290
3152217	0	18
3152217	1	163
3152218	0	49
3152218	1	363
3152219	0	34
3152219	1	374
3152220	0	17
3152220	1	330
3152221	0	17
3152221	1	270
3152222	0	48
3152222	1	346
3152223	0	13
3152223	1	362
3152224	0	3
3152224	1	48
3152225	0	14
3152225	1	285
3152226	0	26
3152226	1	301
3152301	0	37
3152301	1	395
3152302	0	42
3152302	1	435
3152303	0	20
3152303	1	414
3152304	0	11
3152304	1	334
3152305	0	26
3152305	1	550
3152307	0	27
3152307	1	464
3152308	0	26
3152308	1	305
3152309	0	8
3152309	1	127
3152401	0	40
3152401	1	542
3152402	0	11
3152402	1	291
3152403	0	20
3152403	1	446
3152404	0	18
3152404	1	248
3152405	0	9
3152405	1	309
3152406	0	8
3152406	1	260
3152407	0	17
3152407	1	254
3152408	0	20
3152408	1	304
3152409	0	13
3152409	1	269
3152410	0	10
3152410	1	310
3152411	0	46
3152411	1	506
3152412	0	31
3152412	1	439
3152413	0	18
3152413	1	345
3152414	1	565
3152415	0	16
3152415	1	272
3152416	0	14
3152416	1	371
3152417	0	10
3152417	1	319
3152418	0	9
3152418	1	260
3152419	0	25
3152419	1	457
3152420	0	27
3152420	1	342
3152421	0	49
3152421	1	518
3152422	0	7
3152422	1	303
3152423	0	8
3152423	1	199
3152424	0	19
3152424	1	286
3152425	0	16
3152425	1	476
3152426	0	19
3152426	1	237
3152427	0	18
3152427	1	419
3152428	0	20
3152428	1	251
3152429	0	28
3152429	1	436
3152430	0	15
3152430	1	286
3152431	0	12
3152431	1	262
3152432	0	23
3152432	1	361
3152433	0	11
3152433	1	311
3152434	0	30
3152434	1	339
3152435	0	25
3152435	1	303
3152436	0	24
3152436	1	225
3152437	0	20
3152437	1	299
3152439	0	52
3152439	1	539
3152441	0	23
3152441	1	353
3152442	0	16
3152442	1	411
3152443	0	10
3152443	1	346
3152444	0	8
3152444	1	305
3152445	0	23
3152445	1	305
3152446	0	10
3152446	1	337
3152447	0	19
3152447	1	389
3152448	0	9
3152448	1	178
3152449	0	9
3152449	1	241
3152450	0	7
3152450	1	170
3152451	0	11
3152451	1	279
3152452	0	16
3152452	1	221
3152453	0	39
3152453	1	577
3152501	0	55
3152501	1	552
3152502	0	49
3152502	1	795
3152503	0	19
3152503	1	283
3152504	0	20
3152504	1	267
3152505	0	72
3152505	1	774
3152506	0	10
3152506	1	98
3152507	1	358
3152508	0	24
3152508	1	479
3152509	0	16
3152509	1	342
3152510	0	11
3152510	1	245
3152511	0	13
3152511	1	254
3152512	0	33
3152512	1	393
3152513	0	16
3152513	1	286
3152514	0	32
3152514	1	440
3152515	1	7
3152516	0	6
3152516	1	197
3152517	0	18
3152517	1	354
3152518	0	36
3152518	1	428
3152519	0	17
3152519	1	196
3152520	0	30
3152520	1	303
3152521	0	62
3152521	1	412
3152522	0	42
3152522	1	369
3152601	0	55
3152601	1	513
3152602	0	3
3152602	1	261
3152603	0	3
3152603	1	172
3152604	0	28
3152604	1	469
3152605	0	18
3152605	1	392
3152606	0	89
3152606	1	517
3152607	0	25
3152607	1	428
3152608	0	20
3152608	1	524
3152609	0	16
3152609	1	474
3152610	0	19
3152610	1	315
3152611	0	20
3152611	1	342
3152612	0	21
3152612	1	474
3152613	0	8
3152613	1	274
3152701	0	16
3152701	1	299
3152702	0	41
3152702	1	390
3152703	0	39
3152703	1	431
3152704	0	33
3152704	1	493
3152705	0	21
3152705	1	407
3152706	0	38
3152706	1	600
3152707	0	40
3152707	1	500
3152708	0	23
3152708	1	267
3152709	0	37
3152709	1	478
3152710	0	22
3152710	1	318
3152711	0	7
3152711	1	125
3152712	0	16
3152712	1	191
3152713	0	25
3152713	1	247
3152714	0	34
3152714	1	239
3152715	0	30
3152715	1	446
3152716	0	47
3152716	1	329
3152717	0	18
3152717	1	380
3152718	0	59
3152718	1	527
3152719	0	34
3152719	1	444
3152720	0	22
3152720	1	395
3152721	0	7
3152721	1	249
3152722	0	48
3152722	1	313
3152724	0	13
3152724	1	264
3152801	0	15
3152801	1	167
3152802	0	15
3152802	1	230
3152803	0	26
3152803	1	362
3152804	0	18
3152804	1	211
3152805	0	22
3152805	1	326
3152806	0	30
3152806	1	262
3152807	0	18
3152807	1	360
3152808	0	11
3152808	1	223
3152809	0	25
3152809	1	194
3152810	0	10
3152810	1	282
3152811	0	25
3152811	1	249
3152812	0	19
3152812	1	278
3152813	0	12
3152813	1	227
3152815	0	23
3152815	1	346
3152816	0	33
3152816	1	434
3152817	0	16
3152817	1	222
3152818	0	18
3152818	1	157
3152819	0	24
3152819	1	192
3152820	0	39
3152820	1	403
3152821	0	12
3152821	1	256
3152822	0	10
3152822	1	249
3152823	0	15
3152823	1	235
3152824	0	11
3152824	1	214
3152825	0	4
3152825	1	188
3152826	0	15
3152826	1	219
3152827	0	24
3152827	1	215
3152828	0	3
3152828	1	229
3152829	0	16
3152829	1	282
3152830	0	26
3152830	1	368
3152831	0	11
3152831	1	128
3152832	0	15
3152832	1	277
3152901	0	18
3152901	1	211
3152902	0	22
3152902	1	420
3152903	0	18
3152903	1	167
3152904	0	23
3152904	1	362
3152905	0	9
3152905	1	250
3152906	0	7
3152906	1	33
3152907	0	12
3152907	1	245
3152908	0	23
3152908	1	291
3152909	0	18
3152909	1	310
3152910	0	18
3152910	1	304
3152911	0	31
3152911	1	532
3152913	0	11
3152913	1	374
3152914	0	30
3152914	1	612
3152915	0	24
3152915	1	365
3152916	0	10
3152916	1	161
3152917	0	6
3152917	1	291
3152918	0	18
3152918	1	222
3152919	0	7
3152919	1	321
3153001	0	45
3153001	1	410
3153002	0	65
3153002	1	579
3153003	1	11
3153004	0	22
3153004	1	361
3153005	0	23
3153005	1	432
3153006	1	3
3153007	0	36
3153007	1	338
3153008	0	23
3153008	1	383
3153009	0	60
3153009	1	413
3153010	0	41
3153010	1	295
3153011	0	7
3153011	1	60
3153012	0	43
3153012	1	306
3153013	0	10
3153013	1	129
3153014	0	30
3153014	1	226
3153015	0	39
3153015	1	400
3153016	0	17
3153016	1	313
3153017	0	58
3153017	1	451
3153018	0	28
3153018	1	162
3153019	0	16
3153019	1	206
3153101	0	36
3153101	1	644
3153102	0	35
3153102	1	339
3153103	0	31
3153103	1	319
3153105	0	30
3153105	1	253
3153106	0	33
3153106	1	729
3153107	0	26
3153107	1	350
3153108	0	24
3153108	1	313
3153109	0	23
3153109	1	425
3153110	0	22
3153110	1	336
3153111	0	40
3153111	1	411
3153112	0	34
3153112	1	430
3153113	0	16
3153113	1	238
3153114	0	15
3153114	1	396
3153115	0	46
3153115	1	600
3153116	0	33
3153116	1	518
3153117	0	36
3153117	1	410
3153118	0	42
3153118	1	594
3153119	0	30
3153119	1	282
3153120	0	27
3153120	1	326
3153121	0	47
3153121	1	578
3153122	0	30
3153122	1	331
3153123	0	29
3153123	1	379
3153201	0	8
3153201	1	11
3153302	0	47
3153302	1	925
3153303	0	130
3153303	1	2408
3153305	0	21
3153305	1	247
3153306	0	22
3153306	1	375
3153307	0	29
3153307	1	305
3153308	0	41
3153308	1	426
3153309	0	24
3153309	1	311
3153310	0	30
3153310	1	309
3153311	0	36
3153311	1	464
3153312	0	14
3153312	1	306
3153313	0	31
3153313	1	298
3153314	0	34
3153314	1	358
3153315	0	7
3153315	1	267
3153316	0	19
3153316	1	520
3153317	0	55
3153317	1	617
3153318	0	58
3153318	1	839
3153319	0	20
3153319	1	388
3153320	0	16
3153320	1	170
3153321	0	35
3153321	1	475
3153322	0	18
3153322	1	324
3153323	0	19
3153323	1	345
3153324	0	25
3153324	1	476
3153325	0	31
3153325	1	388
3153326	0	17
3153326	1	298
3153327	0	29
3153327	1	512
3153328	0	17
3153328	1	299
3153401	0	4
3153402	0	46
3153402	1	437
3153403	0	44
3153403	1	479
3153404	0	41
3153404	1	433
3153405	0	23
3153405	1	284
3153406	0	35
3153406	1	380
3153407	0	13
3153407	1	389
3153408	0	28
3153408	1	471
3153409	0	51
3153409	1	452
3153410	0	23
3153410	1	305
3153411	0	39
3153411	1	489
3153412	0	33
3153412	1	361
3153413	0	17
3153413	1	396
3153414	0	5
3153414	1	3
3153415	0	23
3153415	1	179
3153416	0	48
3153416	1	479
3153417	0	3
3153417	1	3
3153501	0	16
3153501	1	406
3153502	0	38
3153502	1	385
3153503	0	20
3153503	1	520
3153504	0	19
3153504	1	212
3153505	0	23
3153505	1	385
3153506	0	44
3153506	1	1076
3153507	0	16
3153507	1	326
3153508	0	45
3153508	1	478
3153509	0	23
3153509	1	306
3153510	0	34
3153510	1	491
3153511	0	28
3153511	1	389
3153512	0	43
3153512	1	524
3153513	0	34
3153513	1	491
3153514	0	22
3153514	1	458
3153515	0	7
3153515	1	227
3153516	0	23
3153516	1	643
3153517	0	29
3153517	1	342
3153518	0	23
3153518	1	536
3153519	0	22
3153519	1	311
3153520	0	35
3153520	1	510
3153521	0	5
3153521	1	181
3153522	0	20
3153522	1	389
3153523	0	16
3153523	1	285
3153524	0	30
3153524	1	225
3153525	0	23
3153525	1	287
3153526	0	21
3153526	1	400
3153527	0	26
3153527	1	277
3153601	0	17
3153601	1	240
3153602	0	34
3153602	1	460
3153603	0	15
3153603	1	219
3153604	0	33
3153604	1	361
3153605	0	17
3153605	1	414
3153606	0	36
3153606	1	423
3153607	0	22
3153607	1	288
3153608	0	18
3153608	1	476
3153609	0	20
3153609	1	238
3153610	0	32
3153610	1	251
3153801	0	24
3153801	1	423
3153802	0	23
3153802	1	292
3153803	0	25
3153803	1	530
3153804	0	26
3153804	1	418
3153805	0	4
3153805	1	173
3153806	0	24
3153806	1	347
3153807	0	32
3153807	1	452
3153808	0	21
3153808	1	355
3153809	0	31
3153809	1	463
3153810	0	40
3153810	1	354
3153811	0	30
3153811	1	362
3153812	0	16
3153812	1	228
3153813	0	11
3153813	1	352
3153814	0	16
3153814	1	299
3153815	0	62
3153815	1	706
3153902	0	27
3153902	1	290
3153903	0	46
3153903	1	648
3153904	0	41
3153904	1	262
3153905	0	15
3153905	1	426
3153906	0	25
3153906	1	361
3153907	0	21
3153907	1	421
3153908	0	12
3153908	1	230
3153909	0	22
3153909	1	312
3153910	0	57
3153910	1	524
3153911	0	33
3153911	1	361
3153912	0	20
3153912	1	180
3153913	0	24
3153913	1	345
3154001	0	34
3154001	1	1190
3154002	0	8
3154002	1	27
3154003	0	14
3154003	1	409
3154004	0	37
3154004	1	640
3154005	0	17
3154005	1	331
3154006	0	26
3154006	1	473
3154007	0	12
3154007	1	305
3154008	0	8
3154008	1	306
3154009	0	26
3154009	1	388
3154010	0	15
3154010	1	353
3154011	0	3
3154011	1	269
3154012	0	16
3154012	1	590
3154013	0	36
3154013	1	498
3154014	0	20
3154014	1	459
3154015	0	12
3154015	1	444
3154016	0	25
3154016	1	536
3154017	0	27
3154017	1	655
3154018	0	14
3154018	1	240
3154019	0	23
3154019	1	325
3154020	0	20
3154020	1	473
3154021	0	27
3154021	1	513
3154022	0	12
3154022	1	480
3154023	0	29
3154023	1	408
3154024	1	5
3154025	0	50
3154025	1	1156
3154026	0	28
3154026	1	450
3154027	0	5
3154027	1	417
3154028	0	19
3154028	1	349
3154029	0	15
3154029	1	337
3154030	0	4
3154030	1	104
3154031	0	25
3154031	1	679
3154032	0	15
3154032	1	254
3154101	0	20
3154101	1	506
3154102	0	15
3154102	1	274
3154103	0	29
3154103	1	443
3154104	0	31
3154104	1	578
3154105	0	13
3154105	1	578
3154106	0	3
3154106	1	306
3154107	0	12
3154107	1	550
3154108	0	20
3154108	1	523
3154109	0	19
3154109	1	497
3154110	0	24
3154110	1	245
3154111	0	16
3154111	1	495
3154112	0	20
3154112	1	375
3154113	0	18
3154113	1	459
3154114	0	24
3154114	1	453
3154115	0	14
3154115	1	396
3154116	0	34
3154116	1	513
3154117	0	15
3154117	1	360
3154118	0	17
3154118	1	375
3154119	0	19
3154119	1	252
3154120	0	31
3154120	1	556
3154121	0	27
3154121	1	489
3154122	0	21
3154122	1	585
3154123	0	34
3154123	1	522
3154124	0	9
3154124	1	450
3154125	0	8
3154125	1	337
3154126	0	17
3154126	1	355
3154127	0	15
3154127	1	411
3154128	0	9
3154128	1	339
3154129	0	24
3154129	1	372
3154130	0	26
3154130	1	545
3154131	0	34
3154131	1	533
3154132	0	14
3154132	1	378
3154133	0	6
3154133	1	300
3154134	0	4
3154134	1	234
3154136	0	17
3154136	1	432
3154137	0	9
3154137	1	203
3154138	0	39
3154138	1	692
3154139	0	31
3154139	1	527
3154201	0	28
3154201	1	428
3154202	0	11
3154202	1	240
3154203	0	40
3154203	1	566
3154204	0	36
3154204	1	397
3154205	0	24
3154205	1	348
3154206	0	25
3154206	1	500
3154207	0	16
3154207	1	270
3154208	0	24
3154208	1	421
3154209	0	18
3154209	1	410
3154210	0	29
3154210	1	224
3154211	0	33
3154211	1	384
3154212	0	19
3154212	1	250
3154213	0	55
3154213	1	386
3154214	0	20
3154214	1	277
3154215	0	20
3154215	1	402
3154216	0	16
3154216	1	451
3154217	0	25
3154217	1	403
3154218	0	18
3154218	1	371
3154219	0	6
3154219	1	336
3154220	0	13
3154220	1	377
3154221	0	17
3154221	1	324
3154222	0	17
3154222	1	275
3154223	0	18
3154223	1	334
3154224	0	18
3154224	1	202
3154225	0	37
3154225	1	326
3154226	0	29
3154226	1	508
3154227	0	22
3154227	1	501
3154228	0	16
3154228	1	274
3154229	0	13
3154229	1	430
3154230	0	16
3154230	1	361
3154231	0	5
